S. No.,Part No.,Description,USD Price,
622,110405H70A,HEAD CYLINDER,551.50,
623,11040EY02D,HEAD CYLINDER,1262.08,
624,110410442R,HEAD ASSY-CYLIN,1590.28,
625,110411847R,HEAD ASSY-CYL,266.62,
626,110411HC2A,HEAD CYLINDER,436.09,
627,110412587R,HEAD ASSY-CYL..,1011.58,
628,110412740R,HEAD ASSY-CYL,1987.84,
629,110413311R,HEAD ASSY-CYL,136.68,
630,110414719R,CYL HEAD - ASSY,233.67,
631,110415795R,HEAD ASSY-CYL,1924.34,
632,110419842R,HEAD ASSY-CYL,1322.09,
633,110421HC0B,GASKET KIT,150.54,
634,110421KT0A,GASKET KIT-VALV,150.54,
635,110428030R,HEAD COMPL-CYL.,1011.58,
636,1104400Q0P,GASKET-CYLINDER,55.35,
637,1104400Q1B,GASKET-CYLINDER,55.35,
638,110441845R,GSKT-CYL HEAD.,33.20,
639,110441HC0A,GSKT-CYL HEAD,31.93,
640,110441HC0B,GSKT-CYL HEAD,17.66,
641,110441KT0A,GASKET-CYLINDER,42.05,
642,110441KT0B,GSKT-CYL HEAD.,42.05,
643,110442970R,GSKT-CYL HEAD,18.51,
644,110444213R,GSKT-CYL HEAD.,47.24,
645,110446505R,GSKT-CYL HEAD.,47.24,
646,110447055R,GSKT-CYL HEAD.,33.20,
647,110447527R,GSKT-CYL HEAD,6.72,
648,110449199R,GSKT-CYL HEAD,28.24,
649,11044BC20B,GASKET-CYLINDER,42.05,
650,11044BC20C,GSKT-CYL HEAD,42.05,
651,11044EY04A,GASKET-CYLINDER,47.03,
652,11044EY04B,GASKET-CYLINDER,47.03,
653,1104658S00,DOWEL PIN,1.50,
654,1104AWR60A,"HEAD ASSY-CYL,S",1755.68,
655,110515243R,PLUG-WATER CIRC,3.22,
656,110516171R,PLUG-OIL CIRCUI,2.59,
657,110518402R,PLUG-WATER CIRC,2.06,
658,1105301M00,"PIN-SPR,14X11",1.63,
659,110564511R,SCR-CYL HEAD MT,3.85,
660,110569992R,SCR-CYL HEAD MT,4.54,
661,11056ED000,BOLT-CYL HEAD,2.80,
662,11056EN200,BOLT-CYL HEAD,5.05,
663,110582794R,WASHER-CYL HEAD,1.78,
664,11058ED000,WASH-HEAD BOLT,2.54,
665,1106000Q0E,OUTLET-WATER.,129.97,
666,110600318R,HSG COMPL-WATER,10.26,
667,110601HC0B,OUTLET-WATER.,14.44,
668,110601HC0C,OUTLET-WATER.,62.89,
669,110601HC1B,OUTLET-WATER,17.73,
670,110601HC1C,OUTLET-WATER,98.64,
671,110601HS0B,OUTLET-WATER,81.22,
672,110601KT0A,OUTLET-WATER,81.22,
673,110604754R,HSG-WATER OUTLE,91.31,
674,110605536R,HSG COMPL-WATE.,54.51,
675,110606103R,HSG COMPL-WATER,10.75,
676,110611731R,PIPE-WATER PUMP,21.52,
677,110612952R,PIPE-WATER PUMP,51.56,
678,110613765R,HSG-THERMOSTAT,84.50,
679,110613991R,PIPE-WATER PUMP,22.54,
680,110614119R,PIPE-WATER PUMP,21.74,
681,110614241R,PIPE-WATER PUMP,38.99,
682,110619489R,PIPE-WATER PUMP,20.31,
683,110621HC0A,GSKT-WATER OUTL,2.84,
684,110621KT0A,GSKT-WATER OUTL,2.20,
685,110622559R,GSKT-WATER BOX,2.29,
686,110629798R,SEAL-WATER OUTL,9.15,
687,11062ED000,GSKT-WATER OUTL,2.20,
688,110645563R,COVER-WATER OUT,10.69,
689,110652457R,PLUG-PREHEAT.,36.72,
690,1106700QAA,TIMER ASSY-GLOW,37.30,
691,110678071R,UNIT-PRE & POST,66.55,
692,11067JD50A,TIMER ASSY-GLOW,56.23,
693,11073JY00A,BRACKET-GLOW TI,1.82,
694,11090EY02D,HEAD ASSY-CYLIN,1357.41,
695,110981HC6A,SEAT VALVE,17.98,
696,110981HS6A,SEAT VALVE,17.98,
697,110981KT6A,"SEAT-VALVE,INTA",17.98,
698,110991KT6A,SEAT VALVE,21.27,
699,11099ED060,"SEAT-VALVE,EXH",26.65,
700,110A23523R,PLUG - WATER OU,2.54,
701,1111000QAS,PAN ASSY-OIL,224.73,
702,111100314R,PAN ASSY OIL.,795.85,
703,111100489R,"PAN ASSY-OIL, E",163.40,
704,111101HC0B,PAN ASSY-OIL,86.02,
705,111101HC0D,PAN ASSY-OIL,57.33,
706,111101HC0F,PAN ASSY-OIL,58.77,
707,111101HC1D,PAN ASSY-OIL,7.08,
708,111101HS1A,"PAN ASSY-OIL,LW",6.41,
709,111103404R,"PAN ASSY-OIL, E",26.98,
710,111103AA0A,PAN ASSY-OIL,57.33,
711,111103AA1A,"PAN ASSY-OIL,LW",57.33,
712,111105375R,"PAN ASSY-OIL, E",795.85,
713,111105968R,PAN ASSY-OIL.,199.94,
714,111107098R,PAN ASSY-OIL.,199.94,
715,111107817R,BASEPLATE ASSY-,340.46,
716,111108511R,"PAN ASSY-OIL, E",289.99,
717,111109911R,"PAN ASSY-OIL, E",27.86,
718,11110CK80A,"PAN ASSY-OIL,W/",1744.84,
719,11110ED000,PAN ASSY-OIL,278.03,
720,11110ED010,PAN ASSY OIL,57.33,
721,11110ED50A,PAN ASSY OIL,57.33,
722,11110JK22A,PAN ASSY OIL,115.06,
723,111112938R,"PAN-OIL, ENGINE",93.69,
724,111114932R,"PAN-OIL, ENGINE",45.43,
725,111117396R,"PAN-OIL, ENGINE",20.68,
726,111140734R,PLATE-SPLASH,14.86,
727,111215761R,GSKT-ENGINE OIL,31.51,
728,111280177R,PLUG-OIL DRAIN,1.78,
729,1112801M00,PLUG DRAIN O/P.,0.79,
730,1112801M0B,PLUG-DRAIN,5.17,
731,11128AM60A,PLUG-DRAIN,3.03,
732,1114000Q1L,GAUGE OIL LEVEL,12.73,
733,1114000Q3C,GAUGE-OIL LEVEL,12.73,
734,111400116R,DIPSTICK-OIL,16.80,
735,111400331R,DIPSTICK-OIL,30.10,
736,111401253R,DIPSTICK-OIL,4.15,
737,111401HC0A,GAUGE-OIL LEVEL,1.86,
738,111401HS0A,GAUGE-OIL LEVEL,2.40,
739,111402024R,DIPSTICK-OIL,22.86,
740,111402251R,DIPSTICK-OIL,4.34,
741,111404310R,DIPSTICK-OIL,19.96,
742,111407505R,DIPSTICK-OIL,8.53,
743,111408024R,DIPSTICK-OIL,7.03,
744,1114500Q0R,SENSOR ASSY-OIL,19.40,
745,111451800R,SEN-OIL LEVEL,13.83,
746,111452631R,SEN-OIL LEVEL,53.58,
747,111453326R,SEN-OIL LEVEL,54.57,
748,11145CK80B,SEN-OIL LEVEL,52.17,
749,111501HC0A,GUIDE ASSY-OIL,1.97,
750,111501HS0A,GUIDE ASSY-OIL,2.10,
751,111506318R,GUIDE COMPL-DIP,33.11,
752,111507514R,GUIDE COMPL-DIP,33.80,
753,111512095R,GUIDE COMPL-DIP,41.91,
754,111513550R,GUIDE-DIPSTIC,41.91,
755,111516762R,GUIDE-DIPSTICK,20.71,
756,111519121R,GUIDE COMPL-DIP,13.71,
757,1116412900,PLUG-CYL BLOCK,1.05,
758,1118115900,PIN-BLOCK TO HE,1.69,
759,1118412900,PIN-CYL BLOCK B,1.76,
760,1118621900,CYLINDER BLOCK,3.58,
761,112100020R,MTG COMPL-HYDRO,116.72,
762,112100039R,MTG COMPL-HYDRO,124.90,
763,112100627R,"MTG-ELASTIC, FR",143.44,
764,112101351R,MTG COMPL-HYDRO,107.45,
765,112101768R,DYNAMIC INSUL A,39.10,
766,112101HA3B,INSULATOR.,47.73,
767,112101HA3C,INSUL ASSY-ENG,48.93,
768,112101HC3D,INSUL ASSY-ENG,35.82,
769,112101HS3B,INSUL ASSY-ENG,43.75,
770,112102235R,DYNAMIC INSUL A,50.90,
771,112103473R,DYNAMIC INSUL,36.01,
772,112105188R,MTG -HYDRO,97.88,
773,112105867R,DYNAMIC INSUL A,83.61,
774,112105943R,DYNAMIC INSUL A,36.01,
775,112106262R,MTG COMP-HYDRO.,136.92,
776,112108139R,MTG COMPL-HYDRO,143.44,
777,112108JC0A,INSULATOR-ENGIN,45.45,
778,11210JY00B,INSULATOR.,110.01,
779,112200014R,MOUNTING-ELASTI,127.56,
780,112200985R,MOUNTING-ELASTI,259.58,
781,112201332R,MOUNTING-ELASTI,33.23,
782,112201HA3B,INSUL ASSY-ENG,7.36,
783,112201HC3D,INSULATOR..,9.80,
784,112202847R,MOUNTING-ELASTI,28.44,
785,112203AB0A,INSUL ASSY-ENG,10.62,
786,112203LH0A,INSUL ASSY-ENG.,9.01,
787,112205217R,MOUNTING-ELASTI,32.16,
788,112206677R,MOUNTING-ELASTI,99.45,
789,112208GB0B,INSULATOR-ENGIN,9.92,
790,112209464R,MOUNTING-ELASTI,34.40,
791,112217518R,INSUL ASSY-LH E,18.29,
792,112217869R,INSUL ASSY-LH E,37.12,
793,112218158R,INSUL ASSY-LH E,37.12,
794,112228880R,BRACKET-MOUNTIN,34.31,
795,112228932R,BRACKET-MOUNTIN,13.22,
796,112312DR0A,BRACKET-ENGINE,55.88,
797,112314312R,"SUPT-ENG, CYL H",100.58,
798,112318873R,SUPT-ENG.UPR,95.25,
799,112320166R,BRKT-ENG MTG,3.91,
800,112325212R,BRACKET-ENGINE,3.09,
801,112336641R,BRACKET-GEARBOX,12.40,
802,112336967R,BRACKET-GEARBOX,31.68,
803,112371HC3A,STAY ASSY-ENG M,1.42,
804,112371HS3A,STAY ASSY-ENG M,0.43,
805,112380006R,ROD-LWR,51.44,
806,112380010R,ROD-LWR,51.44,
807,112380295R,ROD-LWR,51.44,
808,112381035R,ROD-LWR,23.45,
809,112383905R,ROD-LWR.,41.43,
810,112385698R,ROD-LWR.,41.43,
811,112387053R,ROD ASSY-LWR,52.59,
812,112461HC0A,MASS DAMPER ASS,9.48,
813,112461HC3A,MASS DAMPER ASS,2.70,
814,11246JY00A,MASS DAMPER ASS,18.76,
815,112530006R,BRACKET-GEARBOX,78.69,
816,112530800R,BRACKET-GEARBOX,100.44,
817,112531966R,BRACKET-GEARBOX,10.10,
818,112531HC3A,BRACKET.,22.64,
819,112531HC3B,"BRKT-ENG MTG,LH",23.44,
820,112532962R,BRACKET-GEARBOX,97.57,
821,112533062R,BRACKET-GEARBOX,31.68,
822,112533AA2A,"BRKT-ENG MTG,LH",30.44,
823,112533AB0A,"BRKT-ENG MTG,LH",22.64,
824,112538821R,BRKT-FR LH DYNA,24.02,
825,11253ET80A,"BRKT-ENG MTG,LH",106.00,
826,11253JG340,"BRKT-ENG MTG,LH",106.00,
827,11253JY30B,"BRKT-ENG MTG,LH",79.62,
828,112541HA3B,SUPPORT....,23.44,
829,112541HA3C,SUPT-ENG MTG FR,23.44,
830,112541HC3B,SUPPORT,22.55,
831,112544LA0A,SUPT-ENG MTG FR,12.85,
832,112548AB0A,SUPPORT,22.55,
833,11258EL20A,NUT-BRKT TO T/M,1.12,
834,11258ET00B,NUT-BRKT TO T/M,1.12,
835,11270JN01C,INSULATOR ASSY-,76.66,
836,11296AG000,CLIP,1.50,
837,112980001R,"SCR-MTG, POWERT",6.77,
838,112980956R,SCREW,0.66,
839,112981HC0A,BOLT-SPL,2.07,
840,112983680R,SCREW,0.65,
841,112983748R,SCREW,2.75,
842,112983VA2A,BOLT-SPL,2.07,
843,112985046R,"SCR-MTG, ENG SU",0.70,
844,112986229R,"SCR-MTG, ENG SU",0.66,
845,112986M00B,BOLT,2.07,
846,112989474R,BOLT,0.59,
847,112989865R,FLGD HEX HD SCR,0.59,
848,11298AX005,BOLT,2.07,
849,11298AX008,BOLT,2.07,
850,11298EN000,BOLT-SPL,2.07,
851,11298EN006,BOLT,2.07,
852,11298EN013,BOLT-SPL,2.07,
853,11298JA00B,BOLT-FLG,2.07,
854,11298JA01C,BOLT,2.07,
855,11298JA01D,BOLT-FLG,1.63,
856,11298JD00A,BOLT,2.07,
857,11298JD01A,BOLT,2.07,
858,11298JD01E,BOLT,2.07,
859,113320021R,SUPT- ROD,84.58,
860,113321019R,BRKT-LWR ROD,26.00,
861,113321HA3A,"BRKT-ENG MTG,RR",8.54,
862,113321HC3A,"BRKT-ENG MTG,RR",1.24,
863,113321HS3A,BRKT ASSY-TORQU,10.00,
864,113323710R,BRACKET,0.90,
865,113324292R,BRACKET-ROD LWR,26.86,
866,113325214R,BRKT-LWR ROD,23.66,
867,113328469R,BRKT-LWR ROD,26.86,
868,113328630R,TIEROD-ANTISLID,1.29,
869,11332JY00B,BRACKET-ENGINE,43.81,
870,11350JY00A,ROD ASSY-TORQ.,73.68,
871,113560009R,ROD-UPR FR RH,55.05,
872,113600621R,ROD-LWR,7.03,
873,113601HC3A,"TORQUEROD ASSY,",14.62,
874,113601HC3B,"TORQUEROD ASSY,",18.37,
875,113603BC3A,"TORQUEROD ASSY,",17.49,
876,113603LH0A,BUFFER ASSY-RR,14.86,
877,113605FA0A,"TORQUEROD ASSY,",10.72,
878,113609519R,ROD-LWR,7.03,
879,113609957R,ROD-LWR,8.14,
880,11360JY00A,"TORQUEROD ASSY,",58.26,
881,11360JY01A,TORQUEROD ASSY,124.37,
882,113753301R,MTG COMPL-FR RH,52.65,
883,113759457R,MASS 1-ACOUSTIC,18.66,
884,1141015900,COVER-TIMING,224.52,
885,1147415900,GSKT-DIPSTICK G,1.15,
886,115122508R,HARN-PTC,98.29,
887,1152115900,"SEAL-RING, CRAN",17.38,
888,115600494R,JET-PISTON COOL,4.48,
889,115601KA0A,JET ASSY-OIL,23.63,
890,115601KA1A,JET ASSY-OIL,23.63,
891,115607698R,JET-PISTON COOL,3.53,
892,1171000Q1D,BRACKET,58.55,
893,117101HC0A,BRKT-ALTNTR,9.48,
894,117101HS0A,BRKT-ALTNTR,9.62,
895,117102094R,SUPT-ALTNTR,72.27,
896,117103585R,SUPT-ALTNTR,84.63,
897,117103703R,SUPT-ALTNTR,84.63,
898,11710ED50C,BRKT-ALTNTR,48.53,
899,11710JG70A,STAY-ENGINE MOU,7.83,
900,11710JG71A,STAY-ENGINE MOU,7.83,
901,117200221R,BELT-ALTNTR,2.97,
902,117201HC1A,BELT-ALTNTR,9.75,
903,117201KT0A,BELT-ALTNTR,19.27,
904,117202275R,ELT-FAN & ALTE,15.10,
905,117203168R,BELT-ALTNTR,25.47,
906,117203290R,BELT-STREAKED,15.10,
907,117203694R,KIT BELT TENSIO,73.43,
908,117204171R,BELT-ALTNTR,22.68,
909,117205191R,BELT-STREAKED,15.10,
910,117205590R,BELT-ALTNTR,2.75,
911,117206170R,KIT BELT TENSIO,139.94,
912,117206746R,BELT-STREAKED,106.87,
913,117206838R,KIT-ACCESSORY D,108.91,
914,117206842R,BELT-STREAKED,19.07,
915,117209782R,KIT BELT TENSIO,73.43,
916,11720JG70B,BELT-FAN.,30.30,
917,117501113R,TENSIONER ASSY-,32.81,
918,117501491R,TENSIONER-ACCES,88.00,
919,117502781R,TENSIONER ASSY-,29.44,
920,117503662R,ROLLER-ACC.,49.89,
921,117509654R,ROLLER-ACCESSOR,49.89,
922,117686462R,SCREW,0.86,
923,1181041B02,VALVE ASSY-CONT,16.48,
924,118105H71A,VALVE ASSY-CONT,16.48,
925,118107255R,VALVE-CRANKCASE,10.61,
926,1181241B00,INSUL-PCV VALVE,1.77,
927,118126N200,"RUB PCV,VALVE",1.77,
928,118261HA0D,HOSE-BLOWBY,1.78,
929,118261HC0B,HOSE-BLOWBY,1.78,
930,118261HC1B,HOSE-BLOWBY,1.78,
931,118261HS0B,HOSE-BLOWBY,2.16,
932,118262415R,TUBE-OIL VAPOUR,2.50,
933,118263603R,TUBE-OIL VAPOUR,43.77,
934,118263938R,"TUBE-VINYL,FLEX",2.50,
935,118263AW0A,HOSE-BLOWBY,10.55,
936,118263DN5A,HOSE-BLOWBY,10.55,
937,118265557R,TUBE-OIL VAPOUR,2.20,
938,118267516R,TUBE-OIL VAPOUR,4.26,
939,118268438R,TUBE-OIL VAPOUR,5.64,
940,11826JG70A,HOSE-AIR INLET,16.22,
941,119103465R,SUPT-ALTNR COMP,113.65,
942,119161419R,SCR-COMPR MTG,1.22,
943,119167509R,SCREW,0.65,
944,119200054R,BELT-ALTNTR,23.01,
945,119208703R,BELT-AIR COND C,2.93,
946,119209818R,BELT-AIR COND C,2.63,
947,119233042R,ROLLER-ACC,28.71,
948,11925JK20D,PULLEY ASSY,103.03,
949,119271HC0A,"PULLEY,W/BRG.",49.87,
950,119271HC0D,"PULLEY,W/BRG.",39.11,
951,119281HC0B,SFT-IDLER PULLE,7.68,
952,119291HC0A,COVER-IDLER PUL,7.68,
953,119291HC0B,119291HC0BR PUL,6.43,
954,119301HC0A,NUT-FLANGE,1.63,
955,119311HC0A,SPCR-IDLER PULL,3.84,
956,119313155R,BRKT-ROLLER,4.70,
957,119321HC0A,COLR-IDLER PULL,3.84,
958,119412Y01A,BAR ADJUSTING,27.54,
959,119481HC0A,"BOLT-ADJ,IDLER",10.98,
960,119551EA0C,TENSIONER ASSY,199.94,
961,11955AZ70A,TENSIONER ASSY.,32.46,
962,11955JA10D,TENSIONER ASSY-,146.54,
963,120101HC0C,"PISTON SET,W/PI",7.02,
964,120101HS0B,"PISTON SET,W/PI",6.84,
965,120103AA0B,"PISTON SET,W/PI",52.37,
966,12010BB00A,PISTON-W/PIN.,49.10,
967,12010BB01A,"PISTON SET,W/PI",49.10,
968,120330783R,KIT-RING,47.31,
969,120330967R,KIT RING,14.43,
970,120331HC0C,RING SET PISTON,19.27,
971,120331KA1A,RING SET-PISTON,85.29,
972,120333559R,RING-PISTON TOP,103.07,
973,120333AC0A,RING SET-PISTON,99.77,
974,120333RA0A,RING SET-PISTON,85.29,
975,120335600R,KIT-RING,5.09,
976,120336678R,RING-COMPR.UPR,4.66,
977,120338690R,KIT-RING,32.85,
978,12033EE50A,RING SET PISTON,25.58,
979,120411KT0A,RING-PISTON TOP,20.31,
980,120413RA0A,RING-PISTON TOP,5.55,
981,120431KA1A,RING-PISTON 2ND,11.41,
982,12043EE50A,RING-PISTON 2ND,2.55,
983,120461KA1A,RING-PISTON OIL,11.91,
984,120463RA0A,RING-PISTON OIL,3.70,
985,120A11069R,PISTON COMPL,10.88,
986,120A12239R,KIT-PISTON,149.53,
987,120A13546R,KIT-PISTON,181.24,
988,120A13696R,KIT-PISTON.,120.68,
989,120A14090R,KIT-PISTON,12.43,
990,120A14373R,KIT-PISTON,188.79,
991,120A15677R,KIT-PISTON,38.88,
992,120A16332R,KIT-PISTON,82.43,
993,120A16598R,KIT-PISTON,169.91,
994,120A17330R,KIT-PISTON,149.53,
995,120A17699R,KIT-PISTON,120.68,
996,120A18456R,KIT-PISTON,175.44,
997,120A18655R,KIT-PISTON,169.49,
998,120A18858R,KIT PISTON,39.62,
999,120A19588R,KIT-PISTON,164.48,
1000,121000583R,ROD ASSY-CONN.,8.28,
1001,121001701R,ROD ASSY CONN,8.33,
1002,121001HC0A,ROD COMP-CON,88.74,
1003,121001KT0A,ROD COMP-CON,88.74,
1004,121001KT1A,ROD COMP-CON,72.82,
1005,121006616R,ROD ASSY-CONN,354.76,
1006,121006904R,ROD ASSY-CONN,125.20,
1007,121007141R,ROD ASSY CONN.,8.33,
1008,121009231R,ROD ASSY-CONN,8.28,
1009,121009455R,ROD ASSY-CONN,110.97,
1010,121091119R,BOLT CONN ROD,1.08,
1011,12109EN200,BOLT-CONN ROD,3.19,
1012,1210A5RF0A,SET CONNROD ASS,333.39,
1013,1210A5WK0A,ROD COMP-CON,219.76,
1014,121101HC1A,"BRG-CONN ROD,UP",8.16,
1015,121101HC2A,"BRG-CONN ROD,UP",8.16,
1016,121101HC3A,"BRG-CONN ROD,UP",8.16,
1017,121101HC4A,"BRG-CONN ROD,UP",8.16,
1018,121101HC5A,"BRG-CONN ROD,UP",8.16,
1019,1211100Q0A,BUSHING SET-CON,41.56,
1020,121110236R,BEARING-HALF CO,6.09,
1021,121110678R,BEARING-HALF CO,6.09,
1022,121111186R,BEARING-HALF.CO,6.65,
1023,121112466R,BEARING-HALF CO,6.09,
1024,121112528R,BEARING-HALF CO,6.46,
1025,121113961R,BEARING-HALF CO,6.09,
1026,121115224R,BEARING-HALF CO,6.09,
1027,121116133R,BEARING-HALF CO,6.09,
1028,121117862R,BEARING-HALF.CO,6.65,
1029,121119081R,BEARING-HALF CO,6.09,
1030,121119419R,BEARING-HALF.CO,6.65,
1031,121119823R,CRANKSHAFT,6.65,
1032,12111EE52A,"BRG-CONN ROD,LW",6.61,
1033,12111EE53A,"BRG-CONN ROD,LW",6.61,
1034,12111EE54A,"BRG-CONN ROD,LW",6.61,
1035,12111EE55A,"BRG-CONN ROD,LW",6.61,
1036,12111EE56A,"BRG-CONN ROD,LW",6.61,
1037,1212015901,HEAD ASSY-CYL,1982.66,
1038,1214515910,SCR-BRG CAP MTG,1.11,
1039,1214615910,SCR-BRG CAP MTG,1.11,
1040,121501502R,BRG SET-CONN RO,62.90,
1041,121501HC0A,BUSHING SET-CON,3.71,
1042,121501HC0B,BUSHING SET-CON,3.71,
1043,121501HC1A,BUSHING SET-CON,3.71,
1044,121501HC1B,BUSHING SET-CON,3.71,
1045,121501HC2A,BUSHING SET-CON,3.71,
1046,121501HC2B,BUSHING SET-CON,3.71,
1047,121501HC3A,BUSHING SET-CON,3.71,
1048,121501HC3B,BUSHING SET-CON,3.71,
1049,121501HC4A,BUSHING SET-CON,3.71,
1050,121502698R,BRG SET-CONN RO,62.90,
1051,121502733R,BRG SET-CONN RO,62.90,
1052,121503287R,BRG SET-CONN R.,89.88,
1053,121503894R,BRG SET-CONN RO,62.90,
1054,121504628R,BRG SET-CONN RO,33.81,
1055,121504680R,RG SET-CON ROD.,72.47,
1056,121508910R,BRG SET-CONN.,96.61,
1057,12150EE50A,BUSHING SET-CON,3.71,
1058,12150EE50B,BUSHING SET-CON,3.71,
1059,12150EE51A,BUSHING SET-CON,3.71,
1060,12150EE51B,BUSHING SET-CON,3.71,
1061,12150EE52A,BUSHING SET-CON,3.71,
1062,12150EE52B,BUSHING SET-CON,3.71,
1063,12150EE53A,BUSHING SET-CON,3.71,
1064,12150EE53B,BUSHING SET-CON,3.71,
1065,12150EE54A,BUSHING SET-CON,3.71,
1066,122003HD0A,CRANKSHAFT ASSY,176.72,
1067,122003HD0C,CRANKSHAFT ASSY,176.72,
1068,12200ED000,CRANKSHAFT ASSY,72.91,
1069,122011649R,CRANKSHAFT,715.33,
1070,122011KT0A,CRANKSHAFT,447.68,
1071,122014071R,CRANKSHAFT,106.06,
1072,122018034R,CRANKSHAFT,100.84,
1073,122018733R,CRANKSHAFT,106.06,
1074,12201ED000,CRANKSHAFT.,447.68,
1075,122070075R,KIT-BRG,18.12,
1076,122070551R,KIT-BRG,27.02,
1077,122070615R,KIT-BRG,26.27,
1078,122070808R,KIT-BRG,38.73,
1079,122070815R,KIT-BRG,12.94,
1080,122071567R,KIT-BRG,18.12,
1081,122071HC0A,BUSHING CRANK,3.57,
1082,122071HC1A,BUSHING CRANK,3.57,
1083,122071HC2A,BUSHING CRANK,3.57,
1084,122071HC3A,BUSHING CRANK,3.57,
1085,122071HC4A,BUSHING CRANK,3.57,
1086,122071HC5A,BUSHING CRANK,3.57,
1087,122072011R,KIT-BRG,38.73,
1088,122073594R,KIT-BRG,38.73,
1089,122073846R,BRGSET-CRANKSHA,90.78,
1090,122076195R,KIT-BRG,30.26,
1091,122078730R,KIT-BRG,18.12,
1092,122078754R,KIT-BRG,75.65,
1093,122078954R,KIT-BRG,18.12,
1094,122079276R,KIT-BRG,18.12,
1095,122079850R,KIT-BRG,26.27,
1096,122151414R,BEARING-HALF UP,6.20,
1097,122151746R,BEARING-CRANKSH,7.30,
1098,122152322R,BEARING-CRANKSH,7.30,
1099,122152720R,BEARING-CRANKSH,7.30,
1100,122152784R,BEARING-HALF UP,6.20,
1101,122154031R,BEARING-CRANKSH,7.30,
1102,122154995R,BEARING-HALF UP,6.20,
1103,122155707R,BEARING-HALF UP,6.20,
1104,122158669R,BEARING-HALF UP,6.20,
1105,122159020R,BEARING-HALF UP,6.20,
1106,122159334R,BEARING-HALF UP,6.20,
1107,122159597R,BEARING-HALF UP,6.20,
1108,12215EE50A,"BRG-MAIN,FR & R",2.84,
1109,12215EE51A,"BRG-MAIN,FR & R",2.84,
1110,12215EE52A,"BRG-MAIN,FR & R",2.84,
1111,12215EE53A,"BRG-MAIN,FR & R",2.84,
1112,12215EE54A,"BRG-MAIN,FR & R",2.84,
1113,12215EE55A,"BRG-MAIN,FR & R",2.84,
1114,1222300Q1K,BUSH CON ROD.,9.90,
1115,1222300Q1L,BUSH CON ROD,9.90,
1116,1222300Q2H,BUSH CON ROD,9.90,
1117,122230323R,BEARING-CRANKSH,7.07,
1118,122231127R,BEARING-HALF LW,6.20,
1119,122231176R,BEARING-HALF LW,6.20,
1120,122231625R,BEARING-CRANKSH,10.21,
1121,122232333R,BEARING-HALF LW,6.20,
1122,122232342R,BEARING-HALF LW,6.20,
1123,122232350R,BEARING-CRANKSH,10.21,
1124,122232999R,BEARING-CRANKSH,7.07,
1125,122233484R,BEARING-CRANKSH,7.07,
1126,122233590R,BEARING-HALF LW,6.20,
1127,122233649R,BEARING-HALF LW,6.20,
1128,122235257R,BEARING-CRANKSH,10.21,
1129,122237858R,BEARING-HALF LW,6.20,
1130,122238203R,BEARING-HALF LW,6.20,
1131,122239522R,BEARING-CRANKSH,10.21,
1132,122239644R,BEARING-CRANKSH,7.07,
1133,1223215950,SPR SET-VALVE,7.66,
1134,1223315950,SPR SET-VALVE,7.66,
1135,1223741910,"CUP-VALVE SPR,",15.04,
1136,1223815900,BUSH-SPLIT TAPE,2.79,
1137,1225615900,TAPPET-VALVE,12.41,
1138,1225615901,TAPPET-VALVE,12.41,
1139,1225615902,TAPPET-VALVE,12.41,
1140,1225615903,TAPPET-VALVE,12.41,
1141,1225615904,TAPPET-VALVE,12.41,
1142,1225615905,TAPPET-VALVE,12.41,
1143,1225615906,TAPPET-VALVE,12.41,
1144,1225615907,TAPPET-VALVE,12.41,
1145,1225615908,TAPPET-VALVE,12.41,
1146,1225615909,TAPPET-VALVE,12.41,
1147,1225615910,TAPPET-VALVE,12.41,
1148,1225615911,TAPPET-VALVE,12.41,
1149,1225615912,TAPPET-VALVE,12.41,
1150,1225615913,TAPPET-VALVE,12.41,
1151,1225615914,TAPPET-VALVE,12.41,
1152,1225615915,TAPPET-VALVE,12.41,
1153,1225615916,TAPPET-VALVE,12.41,
1154,1225615917,TAPPET-VALVE,12.41,
1155,1225615918,TAPPET-VALVE,12.41,
1156,1225615919,TAPPET-VALVE,12.41,
1157,1225615920,TAPPET-VALVE,12.41,
1158,1225615921,TAPPET-VALVE,12.41,
1159,1225615922,TAPPET-VALVE,12.41,
1160,1225615923,TAPPET-VALVE,12.41,
1161,1225615924,TAPPET-VALVE,12.41,
1162,1225615925,TAPPET-VALVE,12.41,
1163,1225815900,TAPPET-VALVE,12.41,
1164,1225815901,TAPPET-VALVE,12.41,
1165,1225815902,TAPPET-VALVE,12.41,
1166,1225815903,TAPPET-VALVE,12.41,
1167,1225815904,TAPPET-VALVE,12.41,
1168,1225815905,TAPPET-VALVE,12.41,
1169,1225815906,TAPPET-VALVE,12.41,
1170,1225815907,TAPPET-VALVE,12.41,
1171,1225815908,TAPPET-VALVE,12.41,
1172,1225815909,TAPPET-VALVE,12.41,
1173,1225815910,TAPPET-VALVE,12.41,
1174,1225815911,TAPPET-VALVE,12.41,
1175,1225815912,TAPPET-VALVE,12.41,
1176,1225815913,TAPPET-VALVE,12.41,
1177,1225815914,TAPPET-VALVE,12.41,
1178,1225815915,TAPPET-VALVE,12.41,
1179,1225815916,TAPPET-VALVE,12.41,
1180,1225815917,TAPPET-VALVE,12.41,
1181,1225815918,TAPPET-VALVE,12.41,
1182,1225815919,TAPPET-VALVE,12.41,
